time,weatherType,humEnum,hum,tempEnum,temp,intensity,windInstance,windTracked
169.9865,Hail,HumidityMid,0.3476364,TemperatureLow,0.2647457,0.6717017,(3.4, -3.7),(-1673.5, 783.2)
179.9924,Overcast,HumidityLow,0.3196472,TemperatureLow,0.2152013,0.7276791,(3.4, -3.7),(-1643.1, 750.0)
189.991,Hail,HumidityMid,0.3472653,TemperatureLow,0.214492,0.7269697,(3.4, -3.7),(-1615.9, 720.7)
199.9804,Overcast,HumidityLow,0.321891,TemperatureLow,0.1793669,0.7778859,(3.4, -3.7),(-1581.9, 684.0)
210.0004,Hail,HumidityMid,0.3434214,TemperatureLow,0.1723926,0.7709116,(3.4, -3.7),(-1558.1, 658.4)
219.9845,Overcast,HumidityLow,0.3217112,TemperatureLow,0.1573603,0.8121188,(3.4, -3.7),(-1517.4, 614.3)
229.9855,Hail,HumidityMid,0.3387123,TemperatureLow,0.1435796,0.7983381,(3.4, -3.7),(-1500.4, 596.0)
239.9906,Overcast,HumidityLow,0.3228714,TemperatureLow,0.151331,0.8256398,(3.4, -3.7),(-1456.3, 548.2)
249.9872,Hail,HumidityMid,0.3384201,TemperatureLow,0.1310653,0.8053741,(3.4, -3.7),(-1442.8, 533.4)
259.9911,Overcast,HumidityLow,0.3309361,TemperatureLow,0.1608794,0.8156379,(3.4, -3.7),(-1395.5, 481.8)
269.9883,Hail,HumidityMid,0.3485453,TemperatureLow,0.1348021,0.7895606,(3.4, -3.7),(-1385.4, 470.7)
279.9889,Overcast,HumidityMid,0.5387375,TemperatureMid,0.3918087,0.3918087,(3.1, -3.9),(-955.3, -29.7)
289.9806,Overcast,HumidityMid,0.4994861,TemperatureMid,0.4652731,0.4993251,(2.9, -4.1),(-497.1, -660.7)
299.9918,Overcast,HumidityMid,0.6053267,TemperatureMid,0.5290616,0.5507368,(3.0, -4.0),(-272.8, -967.5)
309.9888,Overcast,HumidityMid,0.6053267,TemperatureMid,0.5290616,0.5507368,(3.0, -4.0),(-269.9, -971.5)
319.9966,Hail,HumidityMid,0.6496078,TemperatureLow,0.3311889,0.3636407,(-1.5, -4.8),(345.7, -2346.3)
329.9842,Snow,HumidityHigh,0.700039,TemperatureLow,0.2882774,0.3502399,(-1.5, -4.8),(326.4, -2408.3)
339.992,Hail,HumidityMid,0.619338,TemperatureLow,0.3231893,0.3704059,(-4.4, 2.4),(176.4, -2396.7)
349.9854,Overcast,HumidityMid,0.5576798,TemperatureMid,0.3728664,0.3918087,(-4.0, 3.1),(92.2, -2334.0)
359.9906,Overcast,HumidityMid,0.564962,TemperatureMid,0.5524246,0.3699778,(-4.7, 1.6),(-395.9, -2087.7)
369.9839,Rain,HumidityMid,0.412922,TemperatureHigh,0.6687511,0.412922,(-4.8, 1.3),(-910.2, -1961.0)
379.9944,Clear,HumidityLow,0.3324123,TemperatureMid,0.6639936,0.4981434,(-4.4, 2.3),(-1030.0, -1912.5)
389.9936,Overcast,HumidityMid,0.3612354,TemperatureMid,0.5653546,0.5665637,(-0.1, 5.0),(-1392.7, -1080.2)
399.9871,Clear,HumidityLow,0.3127806,TemperatureMid,0.3452922,0.9671966,(0.1, 5.0),(-1383.5, -580.4)
409.9804,Overcast,HumidityLow,0.2901359,TemperatureLow,0.3188763,0.9644049,(0.1, 5.0),(-1381.6, -515.4)
419.9854,Hail,HumidityMid,0.3451889,TemperatureLow,0.09670679,0.7514653,(-0.6, 5.0),(-1393.2, -141.2)
429.9894,Hail,HumidityMid,0.3381637,TemperatureLow,0.04991867,0.7242275,(-0.6, 5.0),(-1400.2, -86.7)
439.9905,Hail,HumidityMid,0.3381637,TemperatureLow,0.04991867,0.7242275,(-0.6, 5.0),(-1400.8, -81.7)
449.9934,Hail,HumidityMid,0.3692667,TemperatureLow,-0.00285001,0.6519085,(-3.5, 3.6),(-1508.1, 110.3)
459.9875,Overcast,HumidityMid,0.4919924,TemperatureMid,0.3450062,0.3450062,(-3.8, -3.3),(-1930.5, 33.6)
469.9917,Rain,HumidityHigh,0.6826782,TemperatureMid,0.6271474,0.4813153,(-0.8, -4.9),(-2205.3, -470.1)
479.9828,Overcast,HumidityMid,0.6406154,TemperatureMid,0.3975814,0.6242563,(2.5, -4.3),(-2108.4, -906.6)
489.9933,Hail,HumidityMid,0.4843773,TemperatureLow,0.2972046,0.6366861,(0.3, -5.0),(-1652.9, -1842.8)
500.0012,Hail,HumidityMid,0.5299591,TemperatureLow,0.2761865,0.6207464,(-4.0, -3.1),(-1712.6, -1923.0)
509.9909,Overcast,HumidityMid,0.5640488,TemperatureMid,0.3664974,0.6163999,(-4.5, 2.2),(-1906.5, -1900.5)
519.9929,Rain,HumidityMid,0.6276511,TemperatureHigh,0.672895,0.7950785,(-4.0, 3.0),(-2281.4, -1662.5)
529.9866,Storm,HumidityHigh,0.6918425,TemperatureHigh,0.747535,0.8476714,(-3.8, 3.2),(-2405.9, -1562.1)
539.9808,Overcast,HumidityMid,0.6498901,TemperatureMid,0.6571645,0.7052208,(-3.2, 3.9),(-2692.4, -1270.3)
549.9907,Overcast,HumidityMid,0.6020445,TemperatureMid,0.6519858,0.8087232,(4.1, -2.8),(-2395.2, -1215.6)
559.9885,Overcast,HumidityMid,0.6020445,TemperatureMid,0.6519858,0.8087232,(4.1, -2.8),(-2391.0, -1218.4)
569.9835,Clear,HumidityLow,0.2858842,TemperatureMid,0.5127901,0.597145,(4.9, -1.0),(-1518.2, -1730.3)
579.9929,Clear,HumidityLow,0.179716,TemperatureHigh,0.6909795,0.53506,(3.9, 3.1),(-1357.0, -1681.6)
589.9872,Overcast,HumidityMid,0.3612354,TemperatureMid,0.5653546,0.5665637,(-1.1, 4.9),(-1339.3, -1080.7)
599.9857,Clear,HumidityLow,0.3210425,TemperatureMid,0.3345908,0.9509075,(-1.0, 4.9),(-1448.5, -582.7)
609.9962,Overcast,HumidityLow,0.3071377,TemperatureLow,0.3123858,0.9562523,(-1.0, 4.9),(-1461.9, -519.1)
