time,weatherType,humEnum,hum,tempEnum,temp,intensity,windInstance,windTracked
474.9824,Snow,HumidityHigh,0.6783044,TemperatureLow,0.1862049,0.8238177,(-7.4, -6.7),(-5365.0, -2190.8)
479.9885,Snow,HumidityHigh,0.6783044,TemperatureLow,0.1862049,0.8238177,(-7.4, -6.7),(-5365.0, -2190.8)
484.9959,Rain,HumidityHigh,0.6678259,TemperatureMid,0.3398186,0.5318688,(-7.8, -6.3),(-6391.6, -2987.5)
489.9831,Rain,HumidityHigh,0.6678259,TemperatureMid,0.3398186,0.5318688,(-7.8, -6.3),(-6391.6, -2987.5)
494.9924,Overcast,HumidityMid,0.6535878,TemperatureMid,0.3576644,0.5237448,(-7.8, -6.3),(-6422.6, -3012.8)
499.9834,Overcast,HumidityMid,0.6535878,TemperatureMid,0.3576644,0.5237448,(-7.8, -6.3),(-6422.6, -3012.8)
504.9863,Overcast,HumidityMid,0.4838286,TemperatureMid,0.5174356,0.4154422,(-7.1, -7.1),(-6826.4, -3371.0)
509.9945,Clear,HumidityLow,0.3318577,TemperatureMid,0.6548194,0.3856619,(4.5, -8.9),(-7019.8, -3893.9)
514.985,Clear,HumidityLow,0.3318577,TemperatureMid,0.6548194,0.3856619,(4.5, -8.9),(-7019.8, -3893.9)
519.9885,Overcast,HumidityMid,0.3338967,TemperatureMid,0.6543975,0.3980007,(7.0, -7.2),(-6969.0, -3954.8)
524.9867,Overcast,HumidityMid,0.3338967,TemperatureMid,0.6543975,0.3980007,(7.0, -7.2),(-6969.0, -3954.8)
529.9949,Hail,HumidityMid,0.5606152,TemperatureLow,0.3303497,0.4233232,(9.6, -2.8),(-6183.2, -4285.1)
535.0031,Hail,HumidityMid,0.5606152,TemperatureLow,0.3303497,0.4233232,(9.6, -2.8),(-6183.2, -4285.1)
540.0016,Snow,HumidityHigh,0.6677128,TemperatureLow,0.1866796,0.4005165,(9.7, -2.4),(-5932.1, -4352.2)
544.9916,Snow,HumidityHigh,0.6677128,TemperatureLow,0.1866796,0.4005165,(9.7, -2.4),(-5932.1, -4352.2)
549.9902,Snow,HumidityHigh,0.6715942,TemperatureLow,0.1658626,0.401189,(9.7, -2.4),(-5912.6, -4356.9)
554.9976,Snow,HumidityHigh,0.6715942,TemperatureLow,0.1658626,0.401189,(9.7, -2.4),(-5912.6, -4356.9)
559.9847,Snow,HumidityHigh,0.6715942,TemperatureLow,0.1658626,0.401189,(9.7, -2.4),(-5902.9, -4359.3)
564.9968,Snow,HumidityHigh,0.6715942,TemperatureLow,0.1658626,0.401189,(9.7, -2.4),(-5902.9, -4359.3)
569.9929,Hail,HumidityMid,0.6619957,TemperatureLow,0.1970014,0.4724529,(10.0, -0.3),(-5153.8, -4477.0)
574.9888,Hail,HumidityMid,0.6619957,TemperatureLow,0.1970014,0.4724529,(10.0, -0.3),(-5153.8, -4477.0)
579.9963,Hail,HumidityMid,0.6331732,TemperatureLow,0.2289006,0.494543,(10.0, 0.9),(-5054.0, -4472.1)
584.9864,Overcast,HumidityMid,0.559638,TemperatureMid,0.3395609,0.5314969,(7.2, 7.0),(-4750.6, -4334.9)
589.9832,Overcast,HumidityMid,0.559638,TemperatureMid,0.3395609,0.5314969,(7.2, 7.0),(-4750.6, -4334.9)
594.9874,Clear,HumidityLow,0.3298244,TemperatureHigh,0.6711342,0.5605099,(1.2, 9.9),(-4413.1, -3096.5)
599.983,Clear,HumidityLow,0.3298244,TemperatureHigh,0.6711342,0.5605099,(1.2, 9.9),(-4413.1, -3096.5)
604.9897,Clear,HumidityLow,0.3298244,TemperatureHigh,0.6711342,0.5605099,(1.2, 9.9),(-4411.9, -3086.6)
609.9814,Clear,HumidityLow,0.3298244,TemperatureHigh,0.6711342,0.5605099,(1.2, 9.9),(-4411.9, -3086.6)
614.9845,Clear,HumidityLow,0.2924013,TemperatureMid,0.4624848,0.7159916,(9.4, 3.4),(-3930.0, -2216.0)
619.9932,Overcast,HumidityMid,0.3334371,TemperatureMid,0.4542595,0.7254919,(10.0, -0.8),(-3684.2, -2182.7)
624.9915,Overcast,HumidityMid,0.3334371,TemperatureMid,0.4542595,0.7254919,(10.0, -0.8),(-3684.2, -2182.7)
